Security_Code, Market_Cap, Debt_to_Equity, RoCE, RoNW, Operating_Profit_per_share, Secutity_Id
531067, 1.94, --, --, --, -0.62, contil-india-ltd
530697, 2.99, 0.01, --, --, -0.14, neelkanth-technologies-ltd
532354, 4.71, --, 7.02, 3.24, 0.02, virgo-global-media-limited
531917, 4.75, 0.24, 3.52, 2.47, 1.14, twinstar-industries-limited
531250, 6.70, --, --, --, -5.03, rnb-industries-ltd
539392, 7.74, --, --, --, 0.05, sang-froid-labs-(india)-ltd
524590, 9.01, 0.04, --, --, -0.18, hemo-organic-limited
530427, 12.85, 0.53, 7.82, 3.44, 4.70, choksi-imaging-ltd
532386, 14.60, --, --, --, -4.60, california-software-coltd
532730, 14.71, --, 15.25, 28.60, 0.02, stl-global-ltd
539354, 16.80, 2.40, 18.18, 21.88, 27.19, polyspin-exports-ltd
531600, 17.78, 0.01, 10.34, 4.63, 1.73, gogia-capital-services-limited
511509, 21.09, 0.62, 4.75, 5.04, 3.00, vivo-bio-tech-ltd
532993, 28.75, 0.63, -22.95, -76.73, -10.07, sezal-glass-limited
526703, 29.85, 0.58, 13.19, 7.46, 18.93, ecoplast-ltd
530867, 32.88, --, --, --, -1.80, sfl-international-ltd
514332, 33.41, --, 0.61, 0.15, 0.07, neo-infracon-ltd
513151, 37.76, --, -4.94, 19.93, -0.47, sti-india-ltd
514354, 50.28, 0.48, 12.10, 9.87, 2.48, premier-polyfilm-ltd
539400, 63.67, 1.01, 12.96, 11.04, 25.46, mallcom-(india)-ltd
512634, 66.80, 0.47, 12.88, 7.69, 9.57, savera-industries-ltd
532384, 69.91, 0.18, 7.70, 4.40, 6.90, tyche-industries-ltd
532878, 76.69, 0.33, 0.12, -1.61, 1.62, alpa-laboratories-ltd
539196, 95.48, --, 9.06, 7.18, 0.42, amba-enterprises-ltd
532610, 107.19, 7.87, 7.53, -23.02, 57.13, dwarikesh-sugar-industries-ltd
532172, 113.55, 0.26, --, --, 0.73, sphere-global-services-ltd
530363, 123.75, 2.21, 3.36, -3.91, 1.86, ugar-sugar-works-ltd
539309, 134.93, 2.74, 7.98, 3.48, 38.57, rama-steel-tubes-ltd
538706, 146.31, 2.51, 16.79, 13.25, 15.50, ultracab-(india)-ltd
524774, 147.04, 0.34, 27.73, 25.38, 23.73, ngl-fine-chem-ltd
538595, 171.92, 0.31, 16.01, 11.12, 55.63, gloster-ltd
534674, 175.67, 0.25, 3.16, 0.37, 0.22, dynacons-technologies-ltd
532646, 272.17, 4.06, 12.55, 2.55, 6.57, uniply-industries-ltd
517344, 309.22, --, 10.66, 6.89, 7.44, mindteck-(india)-ltd
509079, 312.49, 1.09, 19.44, 15.34, 1.84, gufic-biosciences-ltd
518091, 350.14, 2.47, 15.55, 21.57, 27.86, anjani-portland-cement-ltd
517330, 370.12, 0.92, 21.48, 17.56, 12.56, cmi-ltd
522295, 389.10, 0.08, 24.23, 18.95, 27.70, control-print-ltd
533470, 419.76, 1.34, 13.69, -0.87, 19.63, rushil-decor-ltd
500052, 422.73, 0.37, 11.43, 4.78, 1.25, bhansali-engineering-polymers-ltd
536170, 462.67, 1.05, 12.97, 7.99, 6.50, kushal-tradelink-ltd
500097, 472.28, 1.79, 6.16, 0.32, 13.95, dalmia-bharat-sugar-and-industries-ltd
508814, 482.50, 0.96, 11.93, 9.83, 62.97, cosmo-films-ltd
532663, 521.27, --, --, --, 10.60, sasken-communication-technologies-ltd
505710, 537.29, 0.23, 22.14, 15.04, 3.26, grauer--weil-(india)-ltd
507488, 692.97, 0.21, 21.01, 14.76, 30.12, gmbreweries-ltd
530943, 1114.73, 0.25, 4.28, 1.99, 7.03, sri-adhikari-brothers-television-network-ltd
532508, 1153.38, 57.32, 2.14, -730.03, 41.12, jindal-stainless-ltd
533265, 1177.16, 0.40, 8.76, 8.27, 17.80, gallantt-ispat-ltd
532649, 1283.89, 0.90, 11.56, 6.91, 11.90, nectar-lifesciences-ltd
500148, 1374.91, 0.38, 11.68, 8.41, 51.88, uflex-ltd
500266, 1430.29, --, 21.70, 21.70, -4.37, maharashtra-scooters-ltd
532504, 1613.97, 0.08, 11.57, 8.64, 64.81, navin-fluorine-international-limited
526521, 1632.24, 0.68, 3.85, 5.57, 8.96, sanghi-industries-ltd
500003, 3356.70, 0.25, 21.79, 26.66, 19.11, aegis-logistics-ltd
530813, 5376.05, 1.02, 17.25, 22.30, 20.71, krbl-ltd
530019, 6495.48, 1.07, 6.83, 10.54, 17.34, jubilant-life-sciences-limited
500490, 18463.59, --, --, --, 84.05, bajaj-holdings--investment-ltd
524804, 49715.82, 0.54, 25.10, 28.29, 77.07, aurobindo-pharma-ltd
