Security_Code, Market_Cap, Debt_to_Equity, RoCE, RoNW, Operating_Profit_per_share, Secutity_Id
532092, 0.27, --, --, --, -0.01, sagar-productions-limited
530697, 3.14, 0.01, --, --, -0.14, neelkanth-technologies-ltd
513452, 3.26, --, --, --, -1.95, elango-industries-ltd
532354, 4.83, --, 7.02, 3.24, 0.02, virgo-global-media-limited
507609, 5.05, 0.30, 73.50, 41.41, 70.42, olympic-oil-industries-ltd
538882, 6.14, --, --, --, 0.44, emerald-leasing-finance--investment-company-ltd
512413, 6.48, 0.03, --, --, -0.02, spectacle-ventures-ltd
539392, 8.03, --, --, --, 0.05, sang-froid-labs-(india)-ltd
530427, 14.04, 0.53, 7.82, 3.44, 4.70, choksi-imaging-ltd
532386, 14.59, --, --, --, -4.60, california-software-coltd
532730, 15.43, --, 15.25, 28.60, 0.02, stl-global-ltd
539354, 17.64, 2.40, 18.18, 21.88, 27.19, polyspin-exports-ltd
526703, 29.19, 0.58, 13.19, 7.46, 18.93, ecoplast-ltd
532993, 30.16, 0.63, -22.95, -76.73, -10.07, sezal-glass-limited
539287, 31.80, 0.88, 12.03, 4.00, 3.83, ortin-laboratories-ltd
514332, 36.72, --, 0.61, 0.15, 0.07, neo-infracon-ltd
524412, 37.83, 0.31, 6.23, 3.07, 0.81, aarey-drugs--pharmaceuticals-ltd
513151, 39.64, --, -4.94, 19.93, -0.47, sti-india-ltd
526747, 41.36, 1.21, 7.64, 4.75, 13.18, pg-foils-ltd
537707, 41.68, 0.43, -2.68, -4.06, 1.22, ett-ltd
512453, 44.93, 2.36, 14.92, 19.72, 103.96, shri-jagdamba-polymers-ltd
506854, 57.46, --, 3.27, 1530.19, 7.57, tanfac-industries-ltd
539400, 66.02, 1.01, 12.96, 11.04, 25.46, mallcom-(india)-ltd
532053, 69.46, --, 36.13, 29.07, 30.26, wallfort-financial-services-ltd
537524, 73.05, --, --, --, -0.84, hindusthan-safety-glass-industries-ltd
532172, 112.32, 0.26, --, --, 0.73, sphere-global-services-ltd
532610, 112.49, 7.87, 7.53, -23.02, 57.13, dwarikesh-sugar-industries-ltd
505324, 156.94, 0.03, -4.43, -5.02, -3.06, manugraph-india-ltd
534674, 176.06, 0.25, 3.16, 0.37, 0.22, dynacons-technologies-ltd
531633, 275.49, 0.43, 16.00, 13.26, 14.17, lincoln-pharmaceuticals-ltd
532646, 296.07, 4.06, 12.55, 2.55, 6.57, uniply-industries-ltd
538860, 296.47, --, --, --, 0.08, panafic-industrials-ltd
506525, 308.69, 0.17, 4.06, 3.12, 2.52, kanoria-chemicals--industries-ltd
532980, 327.10, 1.66, 12.89, 3.45, 7.84, gokul-refoils--solvent-ltd
517344, 340.05, --, 10.66, 6.89, 7.44, mindteck-(india)-ltd
517330, 365.31, 0.92, 21.48, 17.56, 12.56, cmi-ltd
500052, 414.76, 0.37, 11.43, 4.78, 1.25, bhansali-engineering-polymers-ltd
533470, 426.53, 1.34, 13.69, -0.87, 19.63, rushil-decor-ltd
500097, 495.75, 1.79, 6.16, 0.32, 13.95, dalmia-bharat-sugar-and-industries-ltd
532663, 529.60, --, --, --, 10.60, sasken-communication-technologies-ltd
505710, 531.62, 0.23, 22.14, 15.04, 3.26, grauer--weil-(india)-ltd
532864, 582.04, 0.29, 9.42, 7.79, 5.19, nelcast-ltd
500288, 714.67, 0.95, 2.47, 0.29, 1.04, morepen-laboratories-ltd
507488, 727.59, 0.21, 21.01, 14.76, 30.12, gmbreweries-ltd
539289, 839.74, --, 6.20, 6.67, 2794.58, majesco-ltd
519552, 1136.06, 0.74, 16.41, 14.61, 35.36, heritage-foods-limited
532508, 1169.23, 57.32, 2.14, -730.03, 41.12, jindal-stainless-ltd
500102, 1225.83, 0.58, 0.97, 0.55, 1.04, ballarpur-industries-ltd
532649, 1227.83, 0.90, 11.56, 6.91, 11.90, nectar-lifesciences-ltd
532497, 1363.65, 0.90, 11.35, 8.24, 12.81, radico-khaitan-ltd
500266, 1444.57, --, 21.70, 21.70, -4.37, maharashtra-scooters-ltd
526521, 1610.25, 0.68, 3.85, 5.57, 8.96, sanghi-industries-ltd
532767, 2390.24, 2.52, 7.65, 3.23, 68.67, gayatri-projects-ltd
532779, 8995.42, 0.73, 15.41, 10.74, 43.67, torrent-power-ltd
526299, 10866.64, 0.03, 17.66, 13.65, 28.96, mphasis-ltd
524804, 49365.44, 0.54, 25.10, 28.29, 77.07, aurobindo-pharma-ltd
