Security_Code, Market_Cap, Debt_to_Equity, RoCE, RoNW, Operating_Profit_per_share, Secutity_Id
511024, 0.68, --, --, --, 0.88, subway-finance--investment-coltd
531436, 4.51, --, 12.56, -16.42, 4.46, saffron-industries-limited
531553, 5.12, --, --, --, 0.25, arihant-avenues--credit-ltd
524576, 9.71, 0.48, 25.05, 20.05, 3.76, vivid-global-industries-ltd
526001, 12.54, 0.11, 24.18, 27.62, 5.76, jauss-polymers-ltd
530207, 13.98, 0.02, 11.54, 5.75, 1.86, brawn-biotech-ltd
526851, 20.45, 0.32, 21.44, 16.04, 19.75, arex-industries-ltd
531758, 45.63, --, --, --, 0.53, gkconsultants-ltd
505827, 54.86, 0.37, 48.72, 20.58, 20.97, snl-bearings-ltd
514266, 55.19, 0.01, 25.10, 17.67, 15.83, zenith-fibres-ltd
524828, 57.00, 0.39, 13.56, 11.34, 6.61, bdh-industries-ltd
538964, 58.85, 0.32, 23.81, 18.26, 48.17, mercury-laboratories-ltd
526775, 61.72, --, --, --, 0.12, valiant-communications-ltd
511630, 84.60, 0.40, 10.02, 8.37, 0.49, sambhaav-media-ltd
512493, 106.45, 0.02, --, --, 0.55, garnet-international-ltd
531744, 110.45, 0.27, 12.19, 8.57, 4.23, gini-silk-mills-ltd
526263, 160.08, 0.28, 27.26, 21.72, 20.11, mold-tek-technologies-ltd
538834, 354.27, --, --, --, 0.13, meenakshi-enterprises-ltd
532457, 359.96, 0.43, 11.97, 12.36, 60.82, gulshan-polyols-ltd
532790, 366.34, --, --, --, 1.09, tanla-solutions-ltd
530843, 420.04, 0.09, 44.33, 31.85, 11.54, cupid-ltd
522295, 485.01, 0.08, 24.23, 18.95, 27.70, control-print-ltd
516064, 849.68, --, --, --, 7.75, arrow-coated-products-ltd
517080, 891.57, 0.01, 23.87, 15.41, 16.27, high-ground-enterprise-ltd
532504, 1876.78, 0.08, 11.57, 8.64, 64.81, navin-fluorine-international-limited
532541, 3653.67, 0.02, 17.81, 14.47, 37.70, niit-technologies-ltd
504067, 4615.21, --, 32.98, 23.76, 60.14, zensar-technologies-ltd
532531, 8022.63, 0.22, 10.26, 36.10, 22.46, strides-arcolab-ltd
