Security_Code, Market_Cap, Debt_to_Equity, RoCE, RoNW, Operating_Profit_per_share, Secutity_Id
507609, 5.55, 0.30, 73.50, 41.41, 70.42, olympic-oil-industries-ltd
509835, 6.89, --, 52.67, -1.50, 11.46, premier-synthetics-ltd
530207, 12.69, 0.02, 11.54, 5.75, 1.86, brawn-biotech-ltd
524136, 17.33, 0.46, 13.45, 9.27, 14.16, pee-cee-cosma-sope-ltd
526851, 18.82, 0.32, 21.44, 16.04, 19.75, arex-industries-ltd
530459, 24.59, 0.29, 13.39, 9.02, 6.79, valson-industries-ltd
531758, 40.50, --, --, --, 0.53, gkconsultants-ltd
506910, 44.23, --, 13.70, 8.77, 9.43, jaysynth-dyestuff-(india)-ltd
538713, 50.95, 0.06, 22.56, 16.73, 5.36, atishay-infotech-ltd
514266, 51.17, 0.01, 25.10, 17.67, 15.83, zenith-fibres-ltd
526775, 54.43, --, --, --, 0.12, valiant-communications-ltd
531726, 55.77, 0.34, 13.87, 10.26, 9.57, panchsheel-organics-ltd
538743, 108.03, --, --, --, 3.38, green-field-agri-ventures-ltd
523792, 141.92, 0.03, 17.69, 12.35, 40.50, mazda-ltd
590031, 156.04, --, 15.34, 10.83, 9.38, de-nora-india-ltd
590043, 171.22, 0.50, 17.73, 14.65, 13.50, harita-seating-systems-ltd
536264, 194.53, 0.30, 25.76, 19.58, 24.44, tiger-logistics-(india)-ltd
506194, 217.74, 0.50, 16.66, 13.13, 3.14, arihant-superstructures-limited
506685, 303.49, --, 28.15, 18.83, 10.08, ultramarine--pigments-ltd
530843, 340.79, 0.09, 44.33, 31.85, 11.54, cupid-ltd
532790, 379.03, --, --, --, 1.09, tanla-solutions-ltd
522295, 451.35, 0.08, 24.23, 18.95, 27.70, control-print-ltd
509220, 580.80, 0.34, 26.42, 17.03, 4.63, ptl-enterprises-ltd
505710, 656.31, 0.23, 22.14, 15.04, 3.26, grauer--weil-(india)-ltd
516064, 785.40, --, --, --, 7.75, arrow-coated-products-ltd
517080, 886.00, 0.01, 23.87, 15.41, 16.27, high-ground-enterprise-ltd
532504, 1775.66, 0.08, 11.57, 8.64, 64.81, navin-fluorine-international-limited
538268, 2182.62, 0.03, 20.30, 14.20, 14.26, wonderla-holidays-ltd
532890, 2351.92, --, --, --, 0.11, take-solutions-ltd
