Security_Code, Market_Cap, Debt_to_Equity, RoCE, RoNW, Operating_Profit_per_share, Secutity_Id
531658, 0.87, --, --, --, 0.02, trijal-industries-ltd
507609, 6.41, 0.30, 73.50, 41.41, 70.42, olympic-oil-industries-ltd
539392, 9.26, --, --, --, 0.05, sang-froid-labs-(india)-ltd
522152, 9.45, 0.10, 10.81, 6.07, 4.60, solitaire-machine-tools-ltd
538794, 14.44, 0.18, 13.85, 9.60, 7.33, 538794
500418, 45.46, 0.43, 11.03, 7.26, 7.53, tokyo-plast-international-ltd
500220, 50.76, 0.47, 14.98, 9.88, 7.80, jasch-industries-ltd
531726, 61.81, 0.34, 13.87, 10.26, 9.57, panchsheel-organics-ltd
538964, 64.15, 0.32, 23.81, 18.26, 48.17, 538964
538795, 72.42, 0.38, 13.79, 9.41, 36.20, shree-ajit-pulp-and-paper-ltd
531744, 121.75, 0.27, 12.19, 8.57, 4.23, gini-silk-mills-ltd
519457, 136.12, 0.06, 10.17, 6.01, 1.21, virat-crane-industries-ltd
524774, 181.45, 0.34, 27.73, 25.38, 23.73, ngl-fine-chem-ltd
539301, 245.07, 0.22, 15.31, 8.69, 2.35, 539301
531633, 319.85, 0.43, 16.00, 13.26, 14.17, lincoln-pharmaceuticals-ltd
506685, 333.84, --, 28.15, 18.83, 10.08, ultramarine--pigments-ltd
532790, 411.50, --, --, --, 1.09, tanla-solutions-ltd
500166, 417.96, 0.04, 14.57, 10.43, 16.30, goodricke-group-ltd
504959, 418.54, --, 28.77, 19.26, 76.88, stovec-industries-ltd
517344, 458.90, --, 10.66, 6.89, 7.44, mindteck-(india)-ltd
534312, 580.59, 0.04, 33.12, 22.13, 11.20, mt-educare-ltd
532539, 1396.55, 0.29, 16.50, 14.38, 71.49, minda-industries-ltd
532349, 2448.81, 0.48, 15.90, 13.39, 22.51, transport-corporation-of-india-ltd
500003, 3630.58, 0.25, 21.79, 26.66, 19.11, aegis-logistics-ltd
500163, 7184.78, 0.16, 19.37, 14.16, 69.24, godfrey-phillips-india-ltd
500490, 18989.46, --, --, --, 84.05, bajaj-holdings--investment-ltd
