Security_Code, Market_Cap, Debt_to_Equity, RoCE, RoNW, Operating_Profit_per_share, Secutity_Id
539224, 4.37, --, 1.16, 0.81, 0.15, shreenath-industrial-investment-company-ltd
512604, 4.50, 0.01, --, --, -0.22, haria-exports-ltd
514264, 4.55, 0.66, 10.97, 2.58, 9.07, seasons-textiles-ltd
507609, 5.55, 0.30, 73.50, 41.41, 70.42, olympic-oil-industries-ltd
511187, 6.00, --, --, --, -0.02, mahamaya-investments-ltd
509835, 6.89, --, 52.67, -1.50, 11.46, premier-synthetics-ltd
531448, 6.90, --, 0.10, 0.07, -0.53, safal-securities-ltd
523021, 7.61, 0.73, 11.72, 9.30, 7.56, rishi-techtex-ltd
517238, 8.18, --, --, --, -1.35, dynavision-ltd
526628, 8.59, 2.26, -5.11, -17.89, 0.48, ajwa-fun-world--resort-ltd
513173, 8.62, 0.39, 8.91, 4.22, 1.35, steel-strips-infrastructures-ltd
538963, 8.68, 1.36, 8.43, 1.28, 3.25, pact-industries-ltd
505515, 10.63, --, -6.63, -6.79, -0.47, shyamkamal-investments-ltd
539291, 10.67, 0.43, 4.81, 2.03, -0.71, ozone-world-ltd
530617, 10.85, 0.44, 5.98, 2.49, 3.78, sampre-nutritions-ltd
590116, 11.83, 10.48, --, --, -15.42, 7seas-technologies-ltd
530207, 12.69, 0.02, 11.54, 5.75, 1.86, brawn-biotech-ltd
504132, 13.16, 1.69, 12.92, 3.82, 5.21, permanent-magnets-ltd
526237, 13.32, --, -3.72, -5.71, -1.28, morgan-ventures-ltd
507474, 13.41, 0.38, 7.41, 2.97, 2.92, kothari-fermentation--biochem-ltd
524582, 14.44, 3.03, 5.36, -9.80, 6.15, tirupati-starch--chemicals-ltd
537068, 16.58, --, --, --, -0.01, satya-miners--transporters-ltd
531499, 16.61, 0.41, 2.88, 0.10, 0.32, sybly-industries-ltd
524136, 17.33, 0.46, 13.45, 9.27, 14.16, pee-cee-cosma-sope-ltd
539201, 17.93, 1.82, 6.37, 8.58, 64.34, satia-industries-ltd
530265, 18.17, 1.42, 12.43, 7.05, 7.66, sainik-finance--industries-ltd
526851, 18.82, 0.32, 21.44, 16.04, 19.75, arex-industries-ltd
530621, 20.63, 1.31, 12.27, 5.15, 17.27, akar-tools-ltd
531686, 20.96, 0.37, 0.63, -4.19, 0.54, advik-laboratories-ltd
532986, 23.26, 0.56, 6.17, 0.69, 13.44, niraj-cement-structurals-ltd
530459, 24.59, 0.29, 13.39, 9.02, 6.79, valson-industries-ltd
533294, 25.18, 0.49, -1.49, -7.73, -0.49, ravi-kumar-distilleries-ltd
531569, 29.61, 1.70, 6.19, -7.51, 9.09, sanjivani-paranteral-ltd
532329, 30.43, --, 5.13, 4.10, 0.63, danlaw-technologies-india-ltd
539447, 32.45, 0.91, 7.35, -0.30, 12.58, beardsell-ltd
526137, 35.79, 2.26, 13.76, 1.84, 27.76, shetron-ltd
517437, 38.85, 0.95, 9.70, 11.74, 6.27, dutron-polymers-ltd
531758, 40.50, --, --, --, 0.53, gkconsultants-ltd
516030, 41.55, 2.52, 16.69, -17.17, 9.14, yash-papers-ltd
506910, 44.23, --, 13.70, 8.77, 9.43, jaysynth-dyestuff-(india)-ltd
521149, 44.49, 0.17, 3.57, 1.31, 2.38, prime-urban-development-india-ltd
532230, 47.55, 0.89, 8.32, 3.05, 17.79, bengal-tea--fabrics-ltd
537707, 49.72, 0.43, -2.68, -4.06, 1.22, ett-ltd
538713, 50.95, 0.06, 22.56, 16.73, 5.36, atishay-infotech-ltd
514266, 51.17, 0.01, 25.10, 17.67, 15.83, zenith-fibres-ltd
526775, 54.43, --, --, --, 0.12, valiant-communications-ltd
531726, 55.77, 0.34, 13.87, 10.26, 9.57, panchsheel-organics-ltd
507446, 57.02, --, -5.54, 44.54, -14.52, simbhaoli-sugars-ltd
523371, 82.54, --, 107.56, 47.09, -13.16, mawana-sugars-ltd
500354, 86.48, 12.79, -1.76, -110.84, 3.58, rajshree-sugars--chemicals-ltd
532878, 88.69, 0.33, 0.12, -1.61, 1.62, alpa-laboratories-ltd
530505, 97.77, --, -3.48, 2930.16, -5.33, upper-ganges-sugar--industries-ltd
504028, 98.52, 0.80, 11.09, 4.07, 6.16, gee-ltd
531739, 106.01, 0.15, 4.50, 2.56, 0.16, gennex-laboratories-ltd
538743, 108.03, --, --, --, 3.38, green-field-agri-ventures-ltd
507260, 109.76, --, 1.93, 59.08, 16.96, oudh-sugar-mills-ltd
532713, 112.02, 1.66, 6.88, 11.31, 1.64, sakuma-exports-ltd
532729, 115.18, 40.10, 1.17, -313.98, 12.37, uttam-sugar-mills-ltd
517356, 118.78, --, 1.02, 0.62, -0.02, aci-infocom-ltd
532610, 133.13, 7.87, 7.53, -23.02, 57.13, dwarikesh-sugar-industries-ltd
533161, 136.04, 1.21, 12.25, 9.40, 11.12, emmbi-industries-ltd
530363, 140.40, 2.21, 3.36, -3.91, 1.86, ugar-sugar-works-ltd
523792, 141.92, 0.03, 17.69, 12.35, 40.50, mazda-ltd
511108, 145.18, 1.27, 11.19, 5.89, 25.17, shiva-texyarn-ltd
532920, 149.50, 0.43, 8.04, -0.96, 18.99, empee-distilleries-ltd
506405, 151.04, 1.49, 29.02, 63.91, 8.46, dharamsi-morarji-chemical-coltd
590031, 156.04, --, 15.34, 10.83, 9.38, de-nora-india-ltd
590043, 171.22, 0.50, 17.73, 14.65, 13.50, harita-seating-systems-ltd
532633, 171.89, 0.01, -0.63, -1.51, 1.64, allsec-technologies-ltd
536264, 194.53, 0.30, 25.76, 19.58, 24.44, tiger-logistics-(india)-ltd
532875, 197.45, 0.16, 2.34, 0.06, 6.83, allied-digital-services-ltd
532934, 211.26, 0.34, 8.62, 6.05, 28.83, ppap-automotive-limited
532923, 212.45, 0.50, 8.67, 9.65, 21.40, renaissance-jewellery-ltd
532413, 212.51, 0.20, -0.18, -0.60, -0.01, cerebra-integrated-technologies-ltd
506194, 217.74, 0.50, 16.66, 13.13, 3.14, arihant-superstructures-limited
531879, 239.65, --, -12.16, 23.63, 21.48, pioneer-distilleries-ltd
517562, 240.51, --, -0.50, 0.01, -0.93, trigyn-technologies-ltd
526409, 261.99, 1.62, 11.34, 1.91, 39.19, kkalpana-industries-(india)-ltd
530307, 266.24, 0.63, 27.66, 24.48, 38.79, chaman-lal-setia-exports-ltd
500259, 274.28, 1.74, -2.95, -12.54, -2.41, lyka-labs-ltd
533192, 295.93, 0.46, -7.44, -7.55, -1.94, kcp-sugar--industries-corporation-ltd
506685, 303.49, --, 28.15, 18.83, 10.08, ultramarine--pigments-ltd
532637, 308.37, 2.42, 16.20, 20.91, 15.42, mangalam-drugs--organics-ltd
507315, 310.77, 47.06, 9.73, -203.40, 11.57, sakthi-sugars-ltd
530199, 319.26, 2.00, 10.95, 4.18, 12.89, themis-medicare-ltd
530843, 340.79, 0.09, 44.33, 31.85, 11.54, cupid-ltd
509079, 375.92, 1.09, 19.44, 15.34, 1.84, gufic-biosciences-ltd
532790, 379.03, --, --, --, 1.09, tanla-solutions-ltd
524019, 417.47, 9.22, 4.12, -37.26, 10.07, hydro-s--s-industries-ltd
500119, 418.64, 3.61, 5.17, -2.52, 25.04, dhampur-sugar-mills-ltd
502137, 423.73, 0.65, 11.87, 8.11, 93.40, deccan-cements-ltd
501423, 434.97, 0.89, 14.61, 16.62, 31.84, shaily-engineering-plastics-ltd
522295, 451.35, 0.08, 24.23, 18.95, 27.70, control-print-ltd
508814, 557.35, 0.96, 11.93, 9.83, 62.97, cosmo-films-ltd
509220, 580.80, 0.34, 26.42, 17.03, 4.63, ptl-enterprises-ltd
505710, 656.31, 0.23, 22.14, 15.04, 3.26, grauer--weil-(india)-ltd
532783, 713.45, 3.05, 10.83, 10.15, 47.88, lt-foods-ltd
516064, 785.40, --, --, --, 7.75, arrow-coated-products-ltd
538452, 856.94, --, 2.06, 1.47, -0.02, quasar-india-ltd
517080, 886.00, 0.01, 23.87, 15.41, 16.27, high-ground-enterprise-ltd
500288, 989.06, 0.95, 2.47, 0.29, 1.04, morepen-laboratories-ltd
532508, 1306.20, 57.32, 2.14, -730.03, 41.12, jindal-stainless-ltd
532497, 1660.99, 0.90, 11.35, 8.24, 12.81, radico-khaitan-ltd
532504, 1775.66, 0.08, 11.57, 8.64, 64.81, navin-fluorine-international-limited
538268, 2182.62, 0.03, 20.30, 14.20, 14.26, wonderla-holidays-ltd
532890, 2351.92, --, --, --, 0.11, take-solutions-ltd
521064, 2644.02, 1.52, 10.19, 8.09, 12.99, trident-ltd
533400, 3645.72, 0.59, -2.63, -10.13, -0.26, future-consumer-enterprise-limited
532749, 4759.76, 0.18, 10.84, 7.61, --, allcargo-logistics-ltd
