Security_Code, Market_Cap, Debt_to_Equity, RoCE, RoNW, Operating_Profit_per_share, Secutity_Id
532092, 0.43, --, --, --, -0.01, sagar-productions-limited
512441, 1.15, --, --, --, 31.11, enbee-trade--finance-ltd
532011, 2.18, 1.84, 14.73, 4.32, 4.46, pooja-entertainment-and-films-ltd
504673, 2.99, --, --, --, -0.64, universal-prime-aluminium-ltd
523862, 2.99, 0.66, 0.79, -3.92, 0.12, dhoot-industries-ltd
530697, 3.77, 0.01, --, --, -0.14, neelkanth-technologies-ltd
530815, 3.86, 5.02, 10.02, -50.48, 1.54, refnol-resins--chemicals-ltd
539224, 3.89, --, 1.16, 0.81, 0.15, shreenath-industrial-investment-company-ltd
539012, 3.93, --, 12.07, 9.88, 5.48, megri-soft-ltd
538646, 3.95, 0.06, 4.11, 1.30, 0.59, parnami-credits-ltd
500458, 4.03, --, -185.45, 142.44, -1.30, kore-foods-ltd
531832, 4.92, --, --, --, -0.02, nagarjuna-agri-tech-ltd
531762, 5.10, 1.02, 23.54, 44.46, 0.42, unjha-formulations-ltd
531917, 5.47, 0.24, 3.52, 2.47, 1.14, twinstar-industries-limited
500143, 5.88, 33.03, 7.92, 28.40, 3.85, ph-capital-ltd
523021, 6.76, 0.73, 11.72, 9.30, 7.56, rishi-techtex-ltd
538963, 6.94, 1.36, 8.43, 1.28, 3.25, pact-industries-ltd
517238, 6.99, --, --, --, -1.35, dynavision-ltd
512413, 7.31, 0.03, --, --, -0.02, spectacle-ventures-ltd
539121, 7.50, 0.39, --, --, -0.26, palco-metals-ltd
532025, 8.09, --, -2.70, -2.81, -0.10, sowbhagya-media-ltd
539392, 8.42, --, --, --, 0.05, sang-froid-labs-(india)-ltd
531254, 9.64, --, -1.19, -20.42, 0.02, transpek-finance-ltd
513703, 10.28, --, -9.63, -11.64, 0.22, kumar-wire-cloth-manufacturing-company-ltd
526001, 11.54, 0.11, 24.18, 27.62, 5.76, jauss-polymers-ltd
